        Car#	        Laps	 Gap 1st/prv	    Last lap	    Best lap	  Last event	   Team name	     Tainted	         Pit
           8	         306	     83 / 14	 00:00:20,22	 00:00:13,84	 01:23:58,10	Slipstream Rascals	           0	           0
           5	         320	     69 / 26	 00:00:18,83	 00:00:13,19	 01:23:58,97	         H&B	           0	           0
          12	         365	      24 / 5	 00:00:13,43	 00:00:12,44	 01:24:01,45	Slotracefriends Juni	           0	           0
           2	         262	    127 / 26	 00:00:12,85	 00:00:12,62	 01:24:01,93	Src Eindhoven 2.0	           0	           0
          18	         376	     13 / 11	 00:00:12,91	 00:00:12,22	 01:24:02,13	DTM Les Fous	           0	           0
          11	         387	       2 / 1	 00:00:16,05	 00:00:11,98	 01:24:02,94	    DSCA G&G	           0	           0
           1	         389	       0 / 0	 00:00:12,50	 00:00:11,93	 01:24:04,01	Slotracefriends 1	           0	           0
          14	         388	       2 / 2	 00:00:12,49	 00:00:11,98	 01:24:04,16	    DSCA K&Q	           0	           0
          15	         288	    102 / 19	 00:00:18,38	 00:00:13,52	 01:24:05,07	Gentlemen Drivers	           0	           0
          16	         348	      42 / 2	 00:00:15,11	 00:00:12,64	 01:24:05,98	    Prospeed	           0	           0
           6	         346	      44 / 1	 00:00:13,00	 00:00:12,38	 01:24:07,06	S-Slot Racing	           0	           0
           4	         353	     37 / 11	 00:00:13,06	 00:00:12,55	 01:24:09,13	 Gas Monkeys	           0	           0
           7	         350	      40 / 4	 00:00:26,13	 00:00:12,65	 01:24:09,16	D&T Motorsport	           0	           0
           9	         364	      26 / 2	 00:00:13,06	 00:00:12,46	 01:24:09,50	Verschaeve Racing	           0	           0
           3	         347	      43 / 2	 00:00:12,41	 00:00:12,02	 01:24:10,32	         DTM	           0	           0
          13	         370	      20 / 7	 00:00:13,60	 00:00:12,17	 01:24:11,34	PT Motorsport	           0	           0
           8	         307	     83 / 14	 00:00:15,41	 00:00:13,84	 01:24:13,36	Slipstream Rascals	           0	           0
           2	         263	    127 / 26	 00:00:12,83	 00:00:12,62	 01:24:15,10	Src Eindhoven 2.0	           0	           0
          18	         377	     13 / 11	 00:00:14,27	 00:00:12,22	 01:24:16,79	DTM Les Fous	           0	           0
          11	         388	       2 / 1	 00:00:14,23	 00:00:11,98	 01:24:17,00	    DSCA G&G	           0	           0
          14	         389	       1 / 1	 00:00:13,67	 00:00:11,98	 01:24:17,63	    DSCA K&Q	           0	           0
           1	         390	       0 / 0	 00:00:13,67	 00:00:11,93	 01:24:17,48	Slotracefriends 1	           0	           0
          16	         349	      42 / 2	 00:00:13,46	 00:00:12,64	 01:24:18,55	    Prospeed	           0	           0
           5	         321	     70 / 26	 00:00:19,90	 00:00:13,19	 01:24:18,72	         H&B	           0	           0
          12	         366	      25 / 5	 00:00:17,60	 00:00:12,44	 01:24:19,11	Slotracefriends Juni	           0	           0
           6	         347	      44 / 1	 00:00:13,00	 00:00:12,38	 01:24:20,22	S-Slot Racing	           0	           0
          15	         289	    102 / 19	 00:00:15,80	 00:00:13,52	 01:24:20,63	Gentlemen Drivers	           0	           0
           7	         351	      40 / 3	 00:00:12,83	 00:00:12,65	 01:24:21,73	D&T Motorsport	           0	           0
           3	         348	      43 / 2	 00:00:12,35	 00:00:12,02	 01:24:22,59	         DTM	           0	           0
          13	         371	      20 / 7	 00:00:13,28	 00:00:12,17	 01:24:24,50	PT Motorsport	           0	           0
           4	         354	     37 / 11	 00:00:16,33	 00:00:12,55	 01:24:25,29	 Gas Monkeys	           0	           0
           9	         365	      26 / 2	 00:00:16,75	 00:00:12,46	 01:24:26,26	Verschaeve Racing	           0	           0
           2	         264	    127 / 26	 00:00:12,97	 00:00:12,62	 01:24:27,97	Src Eindhoven 2.0	           0	           0
           8	         308	     83 / 14	 00:00:14,62	 00:00:13,84	 01:24:28,02	Slipstream Rascals	           0	           0
          11	         389	       2 / 1	 00:00:12,29	 00:00:11,98	 01:24:29,27	    DSCA G&G	           0	           0
          18	         378	     13 / 12	 00:00:13,39	 00:00:12,22	 01:24:29,96	DTM Les Fous	           0	           0
           1	         391	       0 / 0	 00:00:12,58	 00:00:11,93	 01:24:30,05	Slotracefriends 1	           0	           0
          14	         390	       2 / 2	 00:00:12,62	 00:00:11,98	 01:24:30,20	    DSCA K&Q	           0	           0
          16	         350	      42 / 2	 00:00:13,04	 00:00:12,64	 01:24:31,72	    Prospeed	           0	           0
           6	         348	      44 / 1	 00:00:13,06	 00:00:12,38	 01:24:33,09	S-Slot Racing	           0	           0
          12	         367	      25 / 5	 00:00:13,93	 00:00:12,44	 01:24:33,17	Slotracefriends Juni	           0	           0
           3	         349	      43 / 2	 00:00:12,43	 00:00:12,02	 01:24:35,16	         DTM	           0	           0
           7	         352	      40 / 3	 00:00:13,43	 00:00:12,65	 01:24:35,20	D&T Motorsport	           0	           0
          15	         290	    102 / 19	 00:00:15,55	 00:00:13,52	 01:24:36,19	Gentlemen Drivers	           0	           0
           5	         322	     70 / 27	 00:00:18,19	 00:00:13,19	 01:24:36,97	         H&B	           0	           0
          13	         372	      20 / 7	 00:00:12,82	 00:00:12,17	 01:24:37,37	PT Motorsport	           0	           0
           4	         355	     37 / 11	 00:00:12,74	 00:00:12,55	 01:24:38,16	 Gas Monkeys	           0	           0
           9	         366	      26 / 2	 00:00:13,82	 00:00:12,46	 01:24:40,02	Verschaeve Racing	           0	           0
           2	         265	    127 / 26	 00:00:12,92	 00:00:12,62	 01:24:40,83	Src Eindhoven 2.0	           0	           0
          11	         390	       2 / 1	 00:00:12,02	 00:00:11,98	 01:24:41,24	    DSCA G&G	           0	           0
           8	         309	     83 / 14	 00:00:13,93	 00:00:13,84	 01:24:42,09	Slipstream Rascals	           0	           0
           1	         392	       0 / 0	 00:00:12,47	 00:00:11,93	 01:24:42,62	Slotracefriends 1	           0	           0
          18	         379	     14 / 12	 00:00:12,86	 00:00:12,22	 01:24:42,83	DTM Les Fous	           0	           0
          14	         391	       2 / 2	 00:00:12,67	 00:00:11,98	 01:24:43,07	    DSCA K&Q	           0	           0
          16	         351	      42 / 2	 00:00:13,03	 00:00:12,64	 01:24:44,58	    Prospeed	           0	           0
          12	         368	      25 / 5	 00:00:13,16	 00:00:12,44	 01:24:46,04	Slotracefriends Juni	           0	           0
           6	         349	      44 / 1	 00:00:13,21	 00:00:12,38	 01:24:46,26	S-Slot Racing	           0	           0
           3	         350	      43 / 2	 00:00:16,40	 00:00:12,02	 01:24:51,32	         DTM	           0	           0
           5	         323	     70 / 27	 00:00:14,50	 00:00:13,19	 01:24:51,64	         H&B	           0	           0
          15	         291	    102 / 19	 00:00:15,97	 00:00:13,52	 01:24:52,35	Gentlemen Drivers	           0	           0
          13	         373	      20 / 7	 00:00:15,20	 00:00:12,17	 01:24:52,63	PT Motorsport	           0	           0
           9	         367	      26 / 2	 00:00:12,97	 00:00:12,46	 01:24:52,89	Verschaeve Racing	           0	           0
          11	         391	       2 / 1	 00:00:12,05	 00:00:11,98	 01:24:53,51	    DSCA G&G	           0	           0
           1	         393	       0 / 0	 00:00:12,08	 00:00:11,93	 01:24:54,59	Slotracefriends 1	           0	           0
           4	         356	     38 / 12	 00:00:16,90	 00:00:12,55	 01:24:55,22	 Gas Monkeys	           0	           0
          18	         380	     14 / 12	 00:00:12,68	 00:00:12,22	 01:24:55,40	DTM Les Fous	           0	           0
          14	         392	       2 / 2	 00:00:12,62	 00:00:11,98	 01:24:55,94	    DSCA K&Q	           0	           0
           8	         310	     84 / 14	 00:00:15,61	 00:00:13,84	 01:24:57,65	Slipstream Rascals	           0	           0
          16	         352	      42 / 1	 00:00:13,11	 00:00:12,64	 01:24:57,75	    Prospeed	           0	           0
          12	         369	      25 / 5	 00:00:13,30	 00:00:12,44	 01:24:59,51	Slotracefriends Juni	           0	           0
           6	         350	      44 / 1	 00:00:13,30	 00:00:12,38	 01:24:59,73	S-Slot Racing	           0	           0
           7	         353	      41 / 4	 00:00:25,63	 00:00:12,65	 01:25:00,93	D&T Motorsport	           0	           0
           3	         351	      43 / 2	 00:00:12,97	 00:00:12,02	 01:25:04,48	         DTM	           0	           0
           5	         324	     70 / 27	 00:00:14,05	 00:00:13,19	 01:25:05,40	         H&B	           0	           0
          11	         392	       2 / 1	 00:00:12,50	 00:00:11,98	 01:25:05,78	    DSCA G&G	           0	           0
          13	         374	      20 / 7	 00:00:13,63	 00:00:12,17	 01:25:06,10	PT Motorsport	           0	           0
           2	         266	    128 / 26	 00:00:25,11	 00:00:12,62	 01:25:06,27	Src Eindhoven 2.0	           0	           0
           9	         368	      26 / 2	 00:00:13,43	 00:00:12,46	 01:25:06,36	Verschaeve Racing	           0	           0
           1	         394	       0 / 0	 00:00:12,11	 00:00:11,93	 01:25:06,56	Slotracefriends 1	           0	           0
          15	         292	    103 / 19	 00:00:15,46	 00:00:13,52	 01:25:07,62	Gentlemen Drivers	           0	           0
           4	         357	     38 / 12	 00:00:13,12	 00:00:12,55	 01:25:08,38	 Gas Monkeys	           0	           0
          16	         353	      42 / 1	 00:00:12,95	 00:00:12,64	 01:25:10,62	    Prospeed	           0	           0
          18	         381	     14 / 12	 00:00:16,57	 00:00:12,22	 01:25:11,86	DTM Les Fous	           0	           0
           8	         311	     84 / 14	 00:00:15,08	 00:00:13,84	 01:25:12,61	Slipstream Rascals	           0	           0
          12	         370	      25 / 5	 00:00:13,30	 00:00:12,44	 01:25:12,67	Slotracefriends Juni	           0	           0
           6	         351	      44 / 1	 00:00:13,34	 00:00:12,38	 01:25:12,89	S-Slot Racing	           0	           0
          14	         393	       2 / 2	 00:00:17,56	 00:00:11,98	 01:25:12,99	    DSCA K&Q	           0	           0
           7	         354	      41 / 4	 00:00:12,70	 00:00:12,65	 01:25:13,80	D&T Motorsport	           0	           0
           3	         352	      43 / 2	 00:00:12,23	 00:00:12,02	 01:25:16,45	         DTM	           0	           0
          11	         393	       2 / 1	 00:00:12,49	 00:00:11,98	 01:25:18,35	    DSCA G&G	           0	           0
           2	         267	    128 / 26	 00:00:13,21	 00:00:12,62	 01:25:19,14	Src Eindhoven 2.0	           0	           0
           1	         395	       0 / 0	 00:00:13,03	 00:00:11,93	 01:25:19,73	Slotracefriends 1	           0	           0
           9	         369	      27 / 2	 00:00:13,37	 00:00:12,46	 01:25:19,83	Verschaeve Racing	           0	           0
           4	         358	     38 / 12	 00:00:13,30	 00:00:12,55	 01:25:21,25	 Gas Monkeys	           0	           0
          13	         375	      21 / 7	 00:00:16,40	 00:00:12,17	 01:25:22,56	PT Motorsport	           0	           0
          16	         354	      42 / 1	 00:00:12,98	 00:00:12,64	 01:25:23,79	    Prospeed	           0	           0
          18	         382	     14 / 12	 00:00:13,24	 00:00:12,22	 01:25:25,02	DTM Les Fous	           0	           0
          14	         394	       2 / 2	 00:00:13,21	 00:00:11,98	 01:25:26,16	    DSCA K&Q	           0	           0
          15	         293	    103 / 19	 00:00:17,98	 00:00:13,52	 01:25:26,17	Gentlemen Drivers	           0	           0
           5	         325	     71 / 27	 00:00:21,03	 00:00:13,19	 01:25:26,65	         H&B	           0	           0
           7	         355	      41 / 4	 00:00:13,40	 00:00:12,65	 01:25:26,97	D&T Motorsport	           0	           0
           3	         353	      43 / 2	 00:00:12,44	 00:00:12,02	 01:25:29,02	         DTM	           0	           0
           6	         352	      44 / 2	 00:00:17,29	 00:00:12,38	 01:25:30,25	S-Slot Racing	           0	           0
          11	         394	       2 / 1	 00:00:12,06	 00:00:11,98	 01:25:30,32	    DSCA G&G	           0	           0
           1	         396	       0 / 0	 00:00:12,74	 00:00:11,93	 01:25:32,29	Slotracefriends 1	           0	           0
           9	         370	      27 / 1	 00:00:13,21	 00:00:12,46	 01:25:32,99	Verschaeve Racing	           0	           0
          12	         371	      26 / 5	 00:00:21,43	 00:00:12,44	 01:25:34,22	Slotracefriends Juni	           0	           0
           4	         359	     38 / 12	 00:00:13,18	 00:00:12,55	 01:25:34,42	 Gas Monkeys	           0	           0
           8	         312	     85 / 14	 00:00:22,87	 00:00:13,84	 01:25:35,36	Slipstream Rascals	           0	           0
          13	         376	      21 / 7	 00:00:13,00	 00:00:12,17	 01:25:35,43	PT Motorsport	           0	           0
           2	         268	    129 / 26	 00:00:17,31	 00:00:12,62	 01:25:36,19	Src Eindhoven 2.0	           0	           0
          16	         355	      42 / 1	 00:00:12,90	 00:00:12,64	 01:25:36,65	    Prospeed	           0	           0
          18	         383	     14 / 12	 00:00:13,00	 00:00:12,22	 01:25:38,19	DTM Les Fous	           0	           0
          14	         395	       2 / 2	 00:00:12,50	 00:00:11,98	 01:25:38,73	    DSCA K&Q	           0	           0
          15	         294	    103 / 19	 00:00:15,56	 00:00:13,52	 01:25:41,13	Gentlemen Drivers	           0	           0
           5	         326	     71 / 27	 00:00:14,97	 00:00:13,19	 01:25:41,31	         H&B	           0	           0
          11	         395	       2 / 1	 00:00:12,85	 00:00:11,98	 01:25:43,19	    DSCA G&G	           0	           0
           6	         353	      44 / 1	 00:00:13,37	 00:00:12,38	 01:25:43,42	S-Slot Racing	           0	           0
           7	         356	      41 / 4	 00:00:16,90	 00:00:12,65	 01:25:43,73	D&T Motorsport	           0	           0
           1	         397	       0 / 0	 00:00:12,73	 00:00:11,93	 01:25:45,16	Slotracefriends 1	           0	           0
           9	         371	      27 / 1	 00:00:12,95	 00:00:12,46	 01:25:45,86	Verschaeve Racing	           0	           0
           4	         360	     38 / 12	 00:00:12,53	 00:00:12,53	 01:25:46,99	 Gas Monkeys	           0	           0
          12	         372	      26 / 5	 00:00:13,99	 00:00:12,44	 01:25:47,99	Slotracefriends Juni	           0	           0
           3	         354	      44 / 2	 00:00:19,21	 00:00:12,02	 01:25:48,17	         DTM	           0	           0
          13	         377	      21 / 7	 00:00:13,15	 00:00:12,17	 01:25:48,59	PT Motorsport	           0	           0
